"id_village_grp","c9_member","c10_hh","c15_clasify","final_heterocast:Scheduled Caste/Scheduled Tribe","final_heterocast:Other Backward Class","final_heterocast:Minority","final_heterocast:General","final_heterocast:Dont have a caste group","final_heterocast:Other","final_heterocast:Dont know","final_heterorelig:Hinduism","final_heterorelig:Islam","final_heterorelig:Christianity","final_heterorelig:Buddhism","final_heterorelig:Sikhism","final_heterorelig:Jainism","final_heterorelig:Other","final_heterorelig:Don’t know","a1_5_literate","final_hetero_bisSingle","final_hetero_bisMarried, living with spouse,","final_hetero_bisMarried, not living with spouse","final_hetero_bisSeparated/Divorce,","final_hetero_bisWidow/Widower","final_hetero_bisDon’t know","final_hetero_bisNA","educ_0","educ_1","educ_2","educ_3","educ_4","educ_other","d1_ab3_vacc_num","d1_ab1_tot_inj","d3_ab3_vacc_num","d3_ab1_tot_inj","d5_ab1_poliodrops","d5_ab3_num_drops","d7_ab1_receive_card","more_than_5_vacc","measles_by_age_15_months","measles_ever"
"5_03_05_V03Y_0",0.111111111111111,0.166666666666667,3.44444444444444,0.388888888888889,0.277777777777778,0.111111111111111,0,0,0,0.222222222222222,1,0,0,0,0,0,0,0,0.72463768115942,0.0721649484536082,0.525773195876289,0,0,0.0412371134020619,0,0.360824742268041,0.195876288659794,0.0927835051546392,0.185567010309278,0.206185567010309,0.0309278350515464,0.288659793814433,2.0625,4.58823529411765,4.77777777777778,12.7777777777778,1,3,0.944444444444444,0.5,0.222222222222222,0.444444444444444
"5_04_02_V06Y_0",0.0769230769230769,0,3.23076923076923,0.538461538461538,0.0769230769230769,0,0.307692307692308,0,0,0.0769230769230769,0.923076923076923,0,0,0,0.0769230769230769,0,0,0,0.789473684210526,0.0375,0.5125,0,0,0.0625,0,0.3875,0.15,0.075,0.15,0.2,0.1375,0.2875,2.125,5.66666666666667,4,7.92307692307692,1,3,0.923076923076923,0.307692307692308,0.25,0.25
"5_04_03_V02Y_0",0,0.3125,1.3125,0.625,0.0625,0.0625,0,0,0,0.25,0.9375,0,0,0,0.0625,0,0,0,0.428571428571429,0.0689655172413793,0.459770114942529,0,0,0.0344827586206897,0,0.436781609195402,0.367816091954023,0.0689655172413793,0.149425287356322,0.0344827586206897,0.0229885057471264,0.344827586206897,1.71428571428571,4.26666666666667,3.625,11.25,1,3,0.75,0.3125,0.142857142857143,0.1875
"5_04_06_V01Y_0",0,0.0625,3.6875,0.6875,0.0625,0,0.1875,0,0,0.0625,1,0,0,0,0,0,0,0,0.769230769230769,0.0285714285714286,0.419047619047619,0,0,0.0761904761904762,0,0.476190476190476,0.180952380952381,0.123809523809524,0.2,0.2,0.0380952380952381,0.257142857142857,2.25,4.125,4.4375,8.75,1,3,1,0.5,0.3125,0.375
"5_04_06_V02Y_0",0,0,1,0,0.2,0,0,0,0,0.8,0.6,0,0.4,0,0,0,0,0,0.636363636363636,0.05,0.45,0,0,0,0,0.5,0.2,0.15,0.15,0.05,0,0.45,2.33333333333333,1.75,5,5,1,3,1,0.8,0.5,0.5
"5_04_09_V04Y_0",0,0.294117647058824,2.70588235294118,0.705882352941177,0.0588235294117647,0,0,0,0,0.235294117647059,1,0,0,0,0,0,0,0,0.671641791044776,0.0869565217391304,0.565217391304348,0,0,0,0,0.347826086956522,0.25,0.0652173913043478,0.304347826086957,0.108695652173913,0,0.271739130434783,2.15384615384615,2.92307692307692,4.11764705882353,6.11764705882353,1,3,1,0.470588235294118,0.1875,0.411764705882353
"5_04_11_V02Y_0",0,0,4.55555555555556,0.111111111111111,0,0.111111111111111,0.666666666666667,0,0,0.111111111111111,0.555555555555556,0,0,0,0.444444444444444,0,0,0,0.885714285714286,0.08,0.56,0,0,0.04,0,0.32,0.1,0.04,0.04,0.2,0.32,0.28,2.25,2.5,8.88888888888889,11.5555555555556,1,3,1,0.777777777777778,0.333333333333333,0.333333333333333
"5_04_11_V06Y_0",0,0.0555555555555556,3.05555555555556,0.0555555555555556,0.5,0,0.111111111111111,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.753246753246753,0.102803738317757,0.429906542056075,0.0186915887850467,0,0.0186915887850467,0,0.429906542056075,0.196261682242991,0.11214953271028,0.214953271028037,0.158878504672897,0.0373831775700935,0.271028037383178,2.30769230769231,2.35714285714286,4.35294117647059,8.05882352941176,1,3,1,0.411764705882353,0.0714285714285714,0.375
"5_05_01_V01Y_0",0.176470588235294,0.235294117647059,3.82352941176471,0.294117647058824,0.176470588235294,0,0.352941176470588,0,0,0.176470588235294,1,0,0,0,0,0,0,0,0.763157894736842,0.0792079207920792,0.455445544554455,0.0198019801980198,0.0099009900990099,0.0297029702970297,0,0.405940594059406,0.178217821782178,0.118811881188119,0.178217821782178,0.148514851485149,0.128712871287129,0.247524752475248,2.6,6,4.375,11.2941176470588,1,3,0.882352941176471,0.5,0.133333333333333,0.4375
"5_05_02_V01Y_0",0.0666666666666667,0.333333333333333,3.66666666666667,0.266666666666667,0.133333333333333,0,0.533333333333333,0,0,0.0666666666666667,1,0,0,0,0,0,0,0,0.85,0.0340909090909091,0.522727272727273,0.0113636363636364,0,0.0454545454545455,0,0.386363636363636,0.102272727272727,0.102272727272727,0.147727272727273,0.204545454545455,0.125,0.318181818181818,2.28571428571429,5,4.66666666666667,12.4,1,3,1,0.533333333333333,0.0666666666666667,0.266666666666667
"5_05_03_V02Y_0",0.0625,0.2,2.8125,0.1875,0.5,0.1875,0.125,0,0,0,1,0,0,0,0,0,0,0,0.785714285714286,0.0505050505050505,0.565656565656566,0,0,0.0404040404040404,0,0.343434343434343,0.161616161616162,0.0505050505050505,0.181818181818182,0.292929292929293,0.0101010101010101,0.292929292929293,2,3.46666666666667,4.75,7.8125,1,3,1,0.375,0.125,0.375
"5_05_03_V03Y_0",0.0588235294117647,0.117647058823529,3.35294117647059,0.235294117647059,0.117647058823529,0,0.647058823529412,0,0,0,1,0,0,0,0,0,0,0,0.734375,0.0326086956521739,0.456521739130435,0,0,0.0760869565217391,0,0.434782608695652,0.206521739130435,0.119565217391304,0.141304347826087,0.16304347826087,0.0652173913043478,0.304347826086957,1.88235294117647,2.70588235294118,5.05882352941176,11.7058823529412,1,3,0.941176470588235,0.764705882352941,0.235294117647059,0.529411764705882
"5_05_04_V01Y_0",0.210526315789474,0.526315789473684,3.47368421052632,0.631578947368421,0,0,0.368421052631579,0,0,0,1,0,0,0,0,0,0,0,0.794871794871795,0.0952380952380952,0.466666666666667,0.00952380952380952,0,0.019047619047619,0,0.40952380952381,0.152380952380952,0.0857142857142857,0.20952380952381,0.2,0.0857142857142857,0.266666666666667,2.2,4.06666666666667,4.52631578947368,10.8947368421053,1,3,0.947368421052632,0.526315789473684,0.111111111111111,0.473684210526316
"5_05_04_V03Y_0",0.125,0.25,3,0,0.5,0,0.3125,0,0,0.1875,1,0,0,0,0,0,0,0,0.684931506849315,0.0380952380952381,0.523809523809524,0,0,0.0380952380952381,0,0.4,0.238095238095238,0.0476190476190476,0.133333333333333,0.238095238095238,0.0380952380952381,0.304761904761905,1.84615384615385,4.38461538461539,4.8125,11.8125,1,2.6875,0.9375,0.5625,0.230769230769231,0.5
"5_05_06_V01Y_0",0,0.0555555555555556,4.16666666666667,0.166666666666667,0.555555555555556,0,0,0,0,0.277777777777778,1,0,0,0,0,0,0,0,0.794871794871795,0.037037037037037,0.518518518518518,0.00925925925925926,0,0,0,0.435185185185185,0.148148148148148,0.0925925925925926,0.203703703703704,0.185185185185185,0.0925925925925926,0.277777777777778,2,4.93333333333333,4.27777777777778,9.88888888888889,1,3,0.888888888888889,0.388888888888889,0,0.166666666666667
"5_06_01_V01Y_0",0.0625,0.125,2.625,0.3125,0.125,0.125,0.375,0,0,0.0625,1,0,0,0,0,0,0,0,0.68,0.0679611650485437,0.543689320388349,0,0,0.029126213592233,0,0.359223300970874,0.233009708737864,0.0679611650485437,0.174757281553398,0.184466019417476,0.0679611650485437,0.271844660194175,2.54545454545455,6.27272727272727,3.3125,4.4375,1,3,1,0.125,0,0.125
"5_06_01_V03Y_0",0,0.375,2.75,0.4375,0.0625,0,0.3125,0,0,0.1875,0.625,0,0,0,0.375,0,0,0,0.80327868852459,0.0574712643678161,0.574712643678161,0,0,0.0459770114942529,0,0.32183908045977,0.137931034482759,0.0344827586206897,0.206896551724138,0.206896551724138,0.114942528735632,0.298850574712644,2.07142857142857,5.35714285714286,5.5625,11.1875,1,3,1,0.75,0.428571428571429,0.785714285714286
"5_06_02_V01Y_0",0.0625,0.25,2.75,0.5625,0.0625,0,0.375,0,0,0,1,0,0,0,0,0,0,0,0.785714285714286,0.0212765957446809,0.468085106382979,0,0,0.0638297872340425,0,0.446808510638298,0.159574468085106,0.138297872340426,0.202127659574468,0.191489361702128,0.0531914893617021,0.25531914893617,2.14285714285714,2.57142857142857,3.6875,10.3125,1,3,0.9375,0.1875,0.0714285714285714,0.2
"5_06_03_V01Y_0",0,0.4,3.73333333333333,0.266666666666667,0.2,0.0666666666666667,0.4,0,0,0.0666666666666667,0.933333333333333,0,0,0,0,0,0,0.0666666666666667,0.789473684210526,0.0824742268041237,0.56701030927835,0,0,0.0412371134020619,0,0.309278350515464,0.164948453608247,0.0618556701030928,0.123711340206186,0.360824742268041,0.0721649484536082,0.216494845360825,2.1,8.3,4.6,13.0666666666667,1,3,1,0.6,0.2,0.4
"5_06_03_V02Y_0",0,0.0666666666666667,2.86666666666667,0.266666666666667,0.533333333333333,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0.857142857142857,0.0588235294117647,0.517647058823529,0,0,0.0235294117647059,0,0.4,0.105882352941176,0.0705882352941176,0.152941176470588,0.376470588235294,0.0352941176470588,0.258823529411765,2,4.07142857142857,4.4,8.06666666666667,1,3,0.933333333333333,0.4,0,0.428571428571429
"5_06_04_V01Y_0",0,0.0666666666666667,3.93333333333333,0.2,0.4,0,0.2,0,0,0.2,1,0,0,0,0,0,0,0,0.866666666666667,0.0612244897959184,0.489795918367347,0,0,0.0510204081632653,0,0.397959183673469,0.102040816326531,0.122448979591837,0.142857142857143,0.244897959183673,0.142857142857143,0.224489795918367,2.07692307692308,4.23076923076923,4.6,9.46666666666667,1,3,1,0.533333333333333,0.2,0.533333333333333
"5_06_06_V05Y_0",0.0625,0.25,2.6875,0.5625,0.25,0,0.0625,0,0,0.125,0.875,0,0,0,0.125,0,0,0,0.805194805194805,0.058252427184466,0.504854368932039,0,0,0.029126213592233,0,0.407766990291262,0.155339805825243,0.145631067961165,0.300970873786408,0.12621359223301,0.00970873786407767,0.252427184466019,2.07692307692308,2.69230769230769,4.13333333333333,11.1875,1,3,1,0.4,0.214285714285714,0.428571428571429
"5_07_02_V02Y_0",0.105263157894737,0.105263157894737,3.94736842105263,0.157894736842105,0.315789473684211,0.0526315789473684,0.315789473684211,0,0.157894736842105,0,1,0,0,0,0,0,0,0,0.768421052631579,0.08,0.544,0,0,0.032,0,0.344,0.192,0.064,0.112,0.256,0.136,0.24,2.25,4.75,4.84210526315789,5.57894736842105,1,3,1,0.631578947368421,0.1875,0.315789473684211
"5_07_03_V01Y_0",0,0.176470588235294,3,0,0.235294117647059,0,0.705882352941177,0,0,0.0588235294117647,1,0,0,0,0,0,0,0,0.76056338028169,0.0824742268041237,0.505154639175258,0,0.0103092783505155,0.0515463917525773,0,0.350515463917526,0.175257731958763,0.0927835051546392,0.11340206185567,0.278350515463918,0.0721649484536082,0.268041237113402,2.27272727272727,3.15384615384615,4.11764705882353,8.82352941176471,1,3,0.823529411764706,0.529411764705882,0.153846153846154,0.214285714285714
"5_07_06_V01Y_0",0.0555555555555556,0.5,4.94444444444444,0.222222222222222,0.388888888888889,0.0555555555555556,0.222222222222222,0,0,0.111111111111111,1,0,0,0,0,0,0,0,0.819277108433735,0.0695652173913043,0.530434782608696,0,0,0.0260869565217391,0,0.373913043478261,0.130434782608696,0.0869565217391304,0.165217391304348,0.269565217391304,0.0695652173913043,0.278260869565217,2.125,3.625,4.1875,9.66666666666667,1,2.72222222222222,0.888888888888889,0.5625,0.125,0.4375
"5_07_08_V01Y_0",0.0666666666666667,0.133333333333333,2.53333333333333,0.266666666666667,0.266666666666667,0,0,0,0,0.466666666666667,0.8,0,0,0,0.2,0,0,0,0.73469387755102,0.0506329113924051,0.506329113924051,0,0,0,0,0.443037974683544,0.164556962025316,0.0379746835443038,0.189873417721519,0.177215189873418,0.0506329113924051,0.379746835443038,2.15384615384615,5.14285714285714,5,6.13333333333333,1,2.8,1,0.461538461538462,0.25,0.461538461538462
"5_07_08_V02Y_0",0,0.117647058823529,2.76470588235294,0.0588235294117647,0.235294117647059,0,0.705882352941177,0,0,0,1,0,0,0,0,0,0,0,0.87012987012987,0.01,0.51,0,0,0.04,0,0.44,0.12,0.13,0.14,0.32,0.06,0.23,2.5,2.75,4.58823529411765,7.76470588235294,1,3,1,0.352941176470588,0.0588235294117647,0.235294117647059
"5_07_09_V01Y_0",0,0.1875,3.125,0.25,0.0625,0,0.6875,0,0,0,1,0,0,0,0,0,0,0,0.816666666666667,0.0344827586206897,0.459770114942529,0.0114942528735632,0,0.0919540229885057,0,0.402298850574713,0.126436781609195,0.0689655172413793,0.195402298850575,0.206896551724138,0.0804597701149425,0.32183908045977,2.18181818181818,3.45454545454545,4.3125,8.9375,1,3,1,0.5,0.142857142857143,0.466666666666667
"5_07_09_V02Y_0",0.0588235294117647,0.0588235294117647,3.35294117647059,0.0588235294117647,0.117647058823529,0,0.588235294117647,0,0,0.235294117647059,1,0,0,0,0,0,0,0,0.769230769230769,0.102803738317757,0.523364485981308,0,0,0.0373831775700935,0,0.336448598130841,0.168224299065421,0.0654205607476635,0.224299065420561,0.196261682242991,0.0747663551401869,0.261682242990654,2.66666666666667,3.75,4.75,8.47058823529412,1,2.58823529411765,0.9375,0.625,0.0625,0.5
"5_08_01_V01Y_0",0,0,3.61111111111111,0,0.222222222222222,0,0.722222222222222,0,0,0.0555555555555556,1,0,0,0,0,0,0,0,0.808823529411765,0.127659574468085,0.457446808510638,0.0106382978723404,0.0106382978723404,0.0531914893617021,0,0.340425531914894,0.138297872340426,0.0957446808510638,0.106382978723404,0.265957446808511,0.117021276595745,0.265957446808511,2.4,4,4.94117647058824,8.44444444444444,1,3,1,0.647058823529412,0.125,0.647058823529412
"5_08_01_V02Y_0",0,0.153846153846154,3,0.428571428571429,0.285714285714286,0,0.0714285714285714,0,0,0.214285714285714,0.785714285714286,0.142857142857143,0,0,0,0,0,0.0714285714285714,0.78125,0.0222222222222222,0.488888888888889,0,0,0.0333333333333333,0,0.455555555555556,0.177777777777778,0.122222222222222,0.2,0.188888888888889,0.0222222222222222,0.277777777777778,2.85714285714286,9.57142857142857,4.07142857142857,13,1,2.92857142857143,1,0.357142857142857,0.166666666666667,0.153846153846154
"5_08_02_V01Y_0",0,0.0555555555555556,3.66666666666667,0.0555555555555556,0.388888888888889,0,0.555555555555556,0,0,0,1,0,0,0,0,0,0,0,0.894736842105263,0.0194174757281553,0.621359223300971,0,0,0.0194174757281553,0,0.339805825242718,0.0776699029126214,0.0679611650485437,0.106796116504854,0.368932038834951,0.106796116504854,0.262135922330097,2.25,7.5,4.9375,13.6470588235294,1,3,1,0.6875,0.0625,0.5625
"5_08_03_V01Y_0",0,0.0588235294117647,2.70588235294118,0.235294117647059,0.529411764705882,0,0,0,0,0.235294117647059,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0.831325301204819,0.0769230769230769,0.478632478632479,0,0.00854700854700855,0.0170940170940171,0,0.418803418803419,0.128205128205128,0.128205128205128,0.256410256410256,0.179487179487179,0.0256410256410256,0.282051282051282,2.2,3.86666666666667,4.82352941176471,18.7058823529412,1,3,1,0.647058823529412,0.294117647058824,0.647058823529412
"5_08_03_V02Y_0",0,0.2,3.86666666666667,0,0.333333333333333,0,0.466666666666667,0,0.0666666666666667,0.133333333333333,0.866666666666667,0.133333333333333,0,0,0,0,0,0,0.766233766233766,0.0943396226415094,0.471698113207547,0.00943396226415094,0,0.0377358490566038,0,0.386792452830189,0.188679245283019,0.10377358490566,0.122641509433962,0.19811320754717,0.113207547169811,0.264150943396226,2.46153846153846,3.30769230769231,4.53333333333333,9.33333333333333,1,3,1,0.466666666666667,0.0714285714285714,0.4
"5_08_04_V01Y_0",0.25,0.25,2.3125,0.5625,0.125,0,0.1875,0,0,0.125,0.875,0.125,0,0,0,0,0,0,0.806451612903226,0.0813953488372093,0.5,0,0,0.0581395348837209,0,0.36046511627907,0.162790697674419,0.0813953488372093,0.197674418604651,0.232558139534884,0.0465116279069767,0.27906976744186,2.4,3.375,4.625,9.8125,1,3,0.9375,0.5,0.4,0.533333333333333
"5_08_05_V01Y_0",0.166666666666667,0.333333333333333,3.27777777777778,0.333333333333333,0.0555555555555556,0.277777777777778,0.166666666666667,0,0,0.166666666666667,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0.84,0.0388349514563107,0.485436893203884,0,0.00970873786407767,0.0485436893203883,0,0.41747572815534,0.145631067961165,0.0776699029126214,0.184466019417476,0.271844660194175,0.0485436893203883,0.271844660194175,2.8,4.33333333333333,4.5,9.22222222222222,1,3,1,0.444444444444444,0.294117647058824,0.470588235294118
"5_09_01_V01Y_0",0.125,0.25,6.125,0.375,0.25,0,0.3125,0,0,0.0625,1,0,0,0,0,0,0,0,0.82089552238806,0.0537634408602151,0.537634408602151,0,0,0.032258064516129,0,0.376344086021505,0.129032258064516,0.0860215053763441,0.204301075268817,0.236559139784946,0.0645161290322581,0.279569892473118,2.18181818181818,10.2,4.53333333333333,9.57142857142857,1,3,0.933333333333333,0.466666666666667,0.357142857142857,0.428571428571429
"5_09_02_V02Y_0",0.0625,0.375,4.1875,0.1875,0.375,0,0.1875,0,0,0.25,0.5625,0.4375,0,0,0,0,0,0,0.779411764705882,0.032258064516129,0.451612903225806,0.010752688172043,0,0.043010752688172,0,0.462365591397849,0.161290322580645,0.139784946236559,0.301075268817204,0.118279569892473,0.010752688172043,0.268817204301075,2.6875,3.5,5.1875,8.25,1,3,0.9375,0.4375,0.214285714285714,0.4375
"5_09_03_V02Y_0",0,0.277777777777778,2.88888888888889,0.444444444444444,0.0555555555555556,0,0.333333333333333,0,0,0.166666666666667,0.944444444444444,0.0555555555555556,0,0,0,0,0,0,0.738461538461539,0.0531914893617021,0.5,0,0,0.0531914893617021,0,0.393617021276596,0.180851063829787,0.0638297872340425,0.170212765957447,0.212765957446809,0.0638297872340425,0.308510638297872,2.4,2.93333333333333,4.16666666666667,5.94444444444444,1,3,0.705882352941177,0.388888888888889,0.307692307692308,0.3125
"5_09_04_V01Y_0",0,0.0666666666666667,2.93333333333333,0.266666666666667,0.333333333333333,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0.839506172839506,0.00943396226415094,0.5,0,0,0.0188679245283019,0,0.471698113207547,0.150943396226415,0.19811320754717,0.160377358490566,0.235849056603774,0.00943396226415094,0.235849056603774,2.71428571428571,2.85714285714286,5.06666666666667,10.4666666666667,1,3,0.733333333333333,0.466666666666667,0.230769230769231,0.428571428571429
"5_09_05_V01Y_0",0,0.375,2.94117647058824,0.470588235294118,0.235294117647059,0,0,0,0.294117647058824,0,1,0,0,0,0,0,0,0,0.739130434782609,0.0490196078431373,0.509803921568627,0,0,0.00980392156862745,0,0.431372549019608,0.176470588235294,0.0882352941176471,0.186274509803922,0.137254901960784,0.0882352941176471,0.323529411764706,2.81818181818182,4.45454545454545,3.875,11.6875,1,3,1,0.375,0.142857142857143,0.3125
"5_09_05_V02Y_0",0.157894736842105,0.157894736842105,4.26315789473684,0.157894736842105,0.263157894736842,0.0526315789473684,0.421052631578947,0,0,0.105263157894737,1,0,0,0,0,0,0,0,0.814285714285714,0.04,0.52,0,0,0.06,0,0.38,0.13,0.04,0.2,0.18,0.13,0.29,2.92857142857143,3.93333333333333,5.64705882352941,8.26315789473684,1,3,0.842105263157895,0.705882352941177,0.352941176470588,0.647058823529412
"5_09_07_V01Y_0",0,0.1,4,0.272727272727273,0.181818181818182,0,0.545454545454545,0,0,0,1,0,0,0,0,0,0,0,0.816901408450704,0.0459770114942529,0.540229885057471,0.0114942528735632,0,0.0459770114942529,0,0.35632183908046,0.149425287356322,0.0804597701149425,0.160919540229885,0.32183908045977,0.0919540229885057,0.195402298850575,2.18181818181818,2.54545454545455,5.72727272727273,8.18181818181818,1,3,1,0.636363636363636,0.272727272727273,0.636363636363636
"5_10_02_V02Y_0",0,0,4.4375,0,0.4375,0,0.375,0,0,0.1875,0.875,0.125,0,0,0,0,0,0,0.871287128712871,0.129770992366412,0.526717557251908,0.00763358778625954,0,0.00763358778625954,0,0.32824427480916,0.099236641221374,0.0763358778625954,0.190839694656489,0.358778625954198,0.0381679389312977,0.236641221374046,2.09090909090909,4.81818181818182,4.92857142857143,10.1875,1,3,1,0.5,0.285714285714286,0.428571428571429
"5_10_03_V02Y_0",0,0.1875,2.875,0.4375,0.125,0,0.4375,0,0,0,1,0,0,0,0,0,0,0,0.828125,0.0851063829787234,0.468085106382979,0,0,0.074468085106383,0,0.372340425531915,0.127659574468085,0.0425531914893617,0.127659574468085,0.297872340425532,0.0851063829787234,0.319148936170213,2.15384615384615,8.53846153846154,4.6875,10.8125,1,3,0.9375,0.6875,0.285714285714286,0.714285714285714
"5_10_04_V02Y_0",0,0.176470588235294,4.47058823529412,0.352941176470588,0.352941176470588,0,0.294117647058824,0,0,0,1,0,0,0,0,0,0,0,0.811111111111111,0.0625,0.553571428571429,0,0,0.0446428571428571,0,0.339285714285714,0.151785714285714,0.0803571428571429,0.160714285714286,0.276785714285714,0.133928571428571,0.196428571428571,2.09090909090909,5.27272727272727,5.66666666666667,9.9375,1,3,1,0.8,0.266666666666667,0.6
"5_10_04_V03Y_0",0,0,4.94444444444444,0.0555555555555556,0.444444444444444,0,0.277777777777778,0,0,0.222222222222222,0.944444444444444,0,0,0,0,0,0,0.0555555555555556,0.714285714285714,0.0686274509803922,0.529411764705882,0,0,0.0490196078431373,0,0.352941176470588,0.196078431372549,0.0490196078431373,0.0686274509803922,0.254901960784314,0.0980392156862745,0.313725490196078,2.15384615384615,8,4.77777777777778,13.1111111111111,1,2.94444444444444,0.944444444444444,0.611111111111111,0.375,0.470588235294118
"5_10_05_V02Y_0",0,0,2.9375,0.0625,0.3125,0,0.375,0,0,0.25,1,0,0,0,0,0,0,0,0.826086956521739,0.0303030303030303,0.565656565656566,0,0,0.0202020202020202,0,0.383838383838384,0.121212121212121,0.0505050505050505,0.202020202020202,0.292929292929293,0.0303030303030303,0.292929292929293,2,3.57142857142857,4.1875,14.3125,1,3,0.9375,0.375,0.25,0.375
"5_10_05_V03Y_0",0,0.117647058823529,3.05882352941176,0.176470588235294,0.529411764705882,0,0.117647058823529,0,0,0.176470588235294,0.470588235294118,0.235294117647059,0,0,0.294117647058824,0,0,0,0.757142857142857,0.0588235294117647,0.411764705882353,0,0,0.0196078431372549,0,0.509803921568627,0.166666666666667,0.147058823529412,0.176470588235294,0.176470588235294,0.0196078431372549,0.313725490196078,2.33333333333333,4.21428571428571,4.375,10.1875,1,3,1,0.5625,0.1875,0.375
"5_10_05_V04Y_0",0,0.166666666666667,2.33333333333333,0.444444444444444,0.277777777777778,0.277777777777778,0,0,0,0,0.833333333333333,0,0,0,0.166666666666667,0,0,0,0.705882352941177,0.0943396226415094,0.433962264150943,0,0,0.0188679245283019,0,0.452830188679245,0.188679245283019,0.0849056603773585,0.273584905660377,0.0943396226415094,0,0.358490566037736,2.1875,4.75,3.83333333333333,7.55555555555556,1,3,0.888888888888889,0.388888888888889,0,0.333333333333333
"5_11_01_V01Y_0",0,0.0888888888888889,3.31111111111111,0.155555555555556,0.155555555555556,0,0.644444444444444,0,0.0444444444444444,0,1,0,0,0,0,0,0,0,0.795121951219512,0.0384615384615385,0.513986013986014,0.0034965034965035,0.0034965034965035,0.048951048951049,0,0.391608391608392,0.146853146853147,0.0909090909090909,0.146853146853147,0.227272727272727,0.104895104895105,0.283216783216783,2.125,5.87096774193548,3.88636363636364,10.953488372093,1,3,0.977272727272727,0.340909090909091,0.153846153846154,0.325
"5_11_02_V01Y_0",0.0434782608695652,0.0869565217391304,3.60869565217391,0.130434782608696,0.130434782608696,0,0.608695652173913,0,0,0.130434782608696,1,0,0,0,0,0,0,0,0.783018867924528,0.148936170212766,0.468085106382979,0,0,0.0425531914893617,0,0.340425531914894,0.163120567375887,0.0780141843971631,0.106382978723404,0.340425531914894,0.049645390070922,0.25531914893617,2.91304347826087,5.43478260869565,4.30434782608696,7.26086956521739,1,3,0.956521739130435,0.304347826086957,0.3,0.304347826086957
"5_11_02_V02Y_0",0.0416666666666667,0.0833333333333333,3.29166666666667,0.333333333333333,0.291666666666667,0,0.333333333333333,0,0,0.0416666666666667,0.958333333333333,0.0416666666666667,0,0,0,0,0,0,0.790909090909091,0.0839160839160839,0.461538461538462,0.013986013986014,0,0.048951048951049,0,0.391608391608392,0.174825174825175,0.118881118881119,0.188811188811189,0.216783216783217,0.0629370629370629,0.237762237762238,2.72727272727273,4.69565217391304,4.27272727272727,6.1304347826087,1,3,0.956521739130435,0.454545454545455,0.263157894736842,0.476190476190476
"5_11_03_V01Y_0",0,0.291666666666667,3.66666666666667,0.208333333333333,0.333333333333333,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0.125,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0.827956989247312,0.0757575757575758,0.5,0,0,0.0227272727272727,0,0.401515151515151,0.136363636363636,0.0984848484848485,0.128787878787879,0.212121212121212,0.128787878787879,0.295454545454545,1.9047619047619,3.5,3.8695652173913,10.2608695652174,1,3,0.791666666666667,0.347826086956522,0.1875,0.470588235294118
"5_12_01_V01Y_0",0.25,0.25,2.6875,0.6875,0.0625,0.125,0.125,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0121951219512195,0.451219512195122,0,0,0.0365853658536585,0,0.5,0.134146341463415,0.121951219512195,0.24390243902439,0.121951219512195,0.0487804878048781,0.329268292682927,2.6,8.26666666666667,4.125,7.1875,1,3,0.9375,0.375,0.214285714285714,0.333333333333333
"5_12_02_V02Y_0",0.222222222222222,0.277777777777778,2.88888888888889,0.222222222222222,0.0555555555555556,0,0.388888888888889,0,0,0.333333333333333,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0.733333333333333,0.0384615384615385,0.461538461538462,0.00961538461538462,0,0.0480769230769231,0,0.442307692307692,0.192307692307692,0.0865384615384615,0.211538461538462,0.201923076923077,0.0288461538461538,0.278846153846154,2.64285714285714,3.4375,4.29411764705882,9.55555555555556,1,3,1,0.529411764705882,0.0588235294117647,0.411764705882353
"5_12_03_V01Y_0",0.0588235294117647,0.294117647058824,2.52941176470588,0.529411764705882,0.235294117647059,0,0.235294117647059,0,0,0,1,0,0,0,0,0,0,0,0.741935483870968,0.0769230769230769,0.461538461538462,0,0,0.0659340659340659,0,0.395604395604396,0.175824175824176,0.0659340659340659,0.197802197802198,0.21978021978022,0.021978021978022,0.318681318681319,2.66666666666667,3.5,4.75,9.70588235294118,1,3,0.941176470588235,0.625,0.1875,0.5
"5_12_03_V02Y_0",0.235294117647059,0.411764705882353,2.64705882352941,0.235294117647059,0.176470588235294,0,0.235294117647059,0,0,0.352941176470588,1,0,0,0,0,0,0,0,0.770491803278688,0.0909090909090909,0.477272727272727,0,0,0.0568181818181818,0,0.375,0.159090909090909,0.0909090909090909,0.215909090909091,0.170454545454545,0.0568181818181818,0.306818181818182,1.81818181818182,2.63636363636364,3.8125,11.0625,1,3,0.857142857142857,0.3125,0.133333333333333,0.3125
