term,estimate,std.error,statistic,p.value,outcome,outcome_label,control_mean,n,r2,interaction_joint_p,q.value
treat_GD_huge_RA,-0.6795298715050255,0.4930562394079694,-1.3781995180123099,0.16833003245180883,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.362
treat_combined_RA,0.11757629956619134,0.43357672306791434,0.27117761012224473,0.7862886225195329,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.84
RA,0.09980826881055166,0.26155586105259715,0.3815944647880816,0.7028117144583617,bn_tot_prod_assetval,Productive assets,5.606797100139101,1770,0.10910630291575596,0.6494774442931541,0.84
treat_HD,0.07738843221230317,0.06357897825010365,1.2172015710582293,0.2237063589767664,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.397
treat_GD_main,0.24508585664849455,0.06109813449727893,4.011347624032772,6.314689380613954e-5,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.0010000000000000009
treat_GD_huge,0.35412592183490255,0.07872187864720186,4.498443481283584,7.336950490089609e-6,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.0010000000000000009
treat_combined,0.2564930581581116,0.08000208799862125,3.2060795483554374,0.001372039952800978,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.007000000000000006
treat_HD_RA,0.0350934896619744,0.063651157427389,0.5513409509011336,0.5814766672395071,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.84
treat_GD_main_RA,4.960546079201406e-4,0.05934731627228052,0.00835850109285959,0.9933319967937044,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.945
treat_GD_huge_RA,-0.010864611330515361,0.07756213554013389,-0.1400762273350965,0.8886173280130888,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.84
treat_combined_RA,-0.02817999283218365,0.08106680854418204,-0.34761443478837994,0.7281753152067971,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.84
RA,-0.046764709926962175,0.043646772913453744,-1.0714356825346727,0.2841345587330842,hh_month_consumption_pc,HH consumption per capita,9.463587482422488,1737,0.10256317868768994,0.9457995105227526,0.496
