"","created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation","SMSblast","fixed_cost","variable_cost","total_cost","shots_per_dollar"
"54",4,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,22,3,7,5,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,16,16,16,63,45,63,45,1,5,1,5,5,3,3,2,2,0,0,0,0,0,0,59,17,5,1,1,3.56,23.0777288083538,26.6377288083538,0.0375407380709722
"55",5,"1_01_04_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,40,8,9,8,5,5,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,13,13,13,13,63,45,63,45,2,3,5,1,5,8,8,8,8,3,3,4,4,1,1,98,16,24,1,1,3.56,115.388644041769,118.948644041769,0.0420349474370153
"56",6,"1_01_04_V01Y_0",2017,0,0,"Old System",0,1,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,22,2,3,2,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12,12,12,63,45,63,45,2,3,3,3,3,2,2,3,3,0,0,0,0,3,3,52,14,8,1,1,3.56,69.2331864250614,72.7931864250614,0.0412126484267647
"57",7,"1_01_04_V01Y_0",2017,0,0,"Old System",0,1,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,7,1,1,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,5,5,63,45,63,45,1,1,0,3,0,1,1,0,0,1,1,0,0,0,0,19,5,2,1,1,3.56,0,3.56,0
"58",8,"1_01_04_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,6,0,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,4,4,63,45,63,45,0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,16,4,2,1,1,3.56,23.0777288083538,26.6377288083538,0.0375407380709722
"59",9,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,20,3,2,2,1,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12,8,8,63,45,63,45,3,1,5,1,2,3,3,2,2,1,1,0,0,2,2,45,12,8,1,1,3.56,115.388644041769,118.948644041769,0.0420349474370153
"60",10,"1_01_04_V01Y_0",2017,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,11,0,3,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,8,8,3,3,63,45,63,45,1,3,2,1,2,0,0,2,2,0,0,0,0,0,0,35,9,2,1,1,3.56,46.1554576167076,49.7154576167076,0.0402289367508079
"61",11,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,27,3,2,6,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,19,19,8,8,63,45,63,45,3,2,5,3,6,3,3,2,2,3,3,0,0,0,0,66,19,8,0,1,3.56,115.388644041769,118.948644041769,0.0420349474370153
"62",12,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,20,1,3,3,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,18,18,8,8,63,45,63,45,0,3,5,5,3,1,1,1,1,1,1,0,0,1,1,63,16,4,0,1,3.56,115.388644041769,118.948644041769,0.0420349474370153
"63",1,"1_01_04_V01Y_0",2018,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,19,2,4,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,15,7,7,63,45,63,45,2,4,1,3,3,2,2,4,4,0,0,0,0,0,0,63,13,6,0,1,3.56,23.0777288083538,26.6377288083538,0.0375407380709722
"64",2,"1_01_04_V01Y_0",2018,1,0," New System",1,1,1,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,0,0,63,45,63,45,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,13,4,0,0,1,3.56,0,3.56,0
"65",3,"1_01_04_V01Y_0",2018,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,6,0,0,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,1,1,63,45,63,45,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,24,5,1,0,1,3.56,0,3.56,0
"66",5,"1_01_05_other",2017,1,0,"Old System",0,NA,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",NA,"Imlota","Other",0,1,2,2,2,0,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1,2,1,1,3.56,0,3.56,0
"67",3,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,109,31,30,24,16,8,8,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,31,31,31,31,162,98,161,98,2,6,8,9,8,29,29,24,24,16,16,7,7,0,0,267,33,76,1,1,3.66,204.378796068796,208.038796068796,0.0384543659700592
"68",4,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,52,11,11,11,11,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,20,20,20,20,162,98,161,98,1,2,5,5,6,10,10,9,9,5,5,5,5,0,0,123,19,29,1,1,3.66,127.736747542998,131.396747542998,0.0380526922735574
"69",5,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,54,14,12,9,12,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,22,22,22,22,162,98,161,98,3,4,6,6,3,12,12,8,8,6,6,6,6,0,0,149,22,32,1,1,3.66,153.284097051597,156.944097051597,0.0382301731171669
"70",6,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,48,12,13,8,8,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,23,23,23,23,162,98,161,98,4,7,6,4,4,10,10,5,5,4,4,4,4,0,0,122,25,23,1,1,3.66,153.284097051597,156.944097051597,0.0382301731171669
"71",7,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,84,19,18,17,15,8,8,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,35,35,34,34,162,98,161,98,4,8,7,8,7,16,16,10,10,9,9,7,7,0,0,194,34,42,1,1,3.66,178.831446560197,182.491446560197,0.0383579621507958
"72",8,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,40,9,5,9,9,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,27,27,24,24,162,98,161,98,4,3,5,6,6,5,5,3,3,3,3,2,2,0,0,109,24,13,1,1,3.66,127.736747542998,131.396747542998,0.0380526922735574
"73",9,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,33,8,8,6,7,4,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,24,24,17,17,162,98,161,98,2,6,4,6,5,6,6,2,2,1,1,1,1,0,0,95,23,10,1,1,3.66,102.189398034398,105.849398034398,0.0377895394237397
"74",10,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,45,11,12,10,5,6,6,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,37,37,19,19,162,98,161,98,4,11,6,5,10,9,9,3,3,0,0,0,0,0,0,163,36,12,1,1,3.66,153.284097051597,156.944097051597,0.0382301731171669
"75",11,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,29,8,7,7,5,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,28,28,8,8,162,98,161,98,3,6,2,5,8,5,5,1,1,0,0,0,0,0,0,104,24,6,0,1,3.66,51.094699017199,54.754699017199,0.0365265454088567
"76",12,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,43,13,10,7,8,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,38,38,10,10,162,98,161,98,5,7,4,8,7,9,9,3,3,0,0,0,0,0,0,151,31,12,0,1,3.66,102.189398034398,105.849398034398,0.0377895394237397
"77",1,"1_01_05_V01Y_0",2018,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,34,8,10,5,8,3,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,26,26,6,6,162,98,161,98,2,8,3,7,3,6,6,2,2,2,2,1,1,0,0,90,23,11,0,1,3.66,76.6420485257985,80.3020485257985,0.0373589473129841
"78",2,"1_01_05_V01Y_0",2018,0,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,53,11,13,14,9,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,43,42,13,13,162,98,161,98,2,8,5,8,12,9,9,5,5,2,2,2,2,0,0,193,35,18,0,1,3.66,127.736747542998,131.396747542998,0.0380526922735574
"79",3,"1_01_05_V01Y_0",2018,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,37,7,5,8,10,6,6,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,34,34,10,10,162,98,161,98,2,5,6,10,8,6,6,0,0,0,0,0,0,0,0,112,31,6,0,1,3.66,153.284097051597,156.944097051597,0.0382301731171669
"80",3,"1_01_06_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,21,6,6,5,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,6,6,23,14,23,14,0,1,1,2,2,6,6,5,5,3,3,1,1,0,0,55,6,15,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"81",4,"1_01_06_V01Y_0",2017,1,0,"Old System",0,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,10,2,3,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,4,4,23,14,23,14,0,0,0,1,3,2,2,3,3,1,1,0,0,0,0,26,4,6,1,1,3.56,0,3.56,0
"82",5,"1_01_06_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,23,14,23,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3.56,0,3.56,0
"83",7,"1_01_06_V01Y_0",2017,0,NA,"Old System",NA,NA,1,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,23,14,23,14,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,14,1,4,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"84",8,"1_01_06_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,2,2,23,14,23,14,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,7,2,1,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"85",10,"1_01_06_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,19,6,6,3,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,3,3,23,14,23,14,0,3,1,2,0,6,6,3,3,3,3,1,1,0,0,56,6,13,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"86",11,"1_01_06_V01Y_0",2017,1,0,"Old System",0,NA,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,1,1,23,14,23,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"87",2,"1_01_06_V01Y_0",2018,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,15,5,5,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,0,0,23,14,23,14,0,2,0,2,1,5,5,3,3,2,2,0,0,0,0,50,5,10,0,1,3.56,0,3.56,0
"88",3,"1_01_06_V01Y_0",2018,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,5,0,0,2,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,3,3,23,14,23,14,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,15,5,0,0,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"89",3,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,24,6,6,5,4,2,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,7,7,44,24,44,24,0,1,2,3,1,6,6,5,5,4,4,1,1,1,1,58,7,17,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"90",4,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,14,4,3,3,3,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,7,7,44,24,44,24,2,1,1,2,1,2,2,2,2,2,2,1,1,0,0,36,7,7,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"91",5,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,20,5,6,4,3,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,9,44,24,44,24,0,4,2,1,2,5,5,2,2,2,2,2,2,0,0,49,9,11,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"92",6,"1_01_06_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,12,1,1,4,3,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,6,6,44,24,44,24,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,25,5,4,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"93",7,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,12,3,2,1,3,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,6,6,44,24,44,24,1,1,2,2,0,3,3,1,1,1,1,1,1,0,0,27,6,6,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"94",8,"1_01_06_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,8,2,1,1,1,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,44,24,44,24,1,0,3,0,0,1,1,1,1,1,1,1,1,0,0,19,4,4,1,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"95",9,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,8,1,3,0,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,4,4,44,24,44,24,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0,18,6,2,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"96",10,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,12,5,2,2,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,2,2,44,24,44,24,4,2,0,0,1,2,2,0,0,0,0,0,0,0,0,23,7,2,1,1,3.56,0,3.56,0
"97",11,"1_01_06_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,7,1,1,2,2,1,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,3,3,44,24,44,24,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,18,6,0,0,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"98",12,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,14,5,5,1,1,2,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,14,14,5,5,44,24,44,24,4,5,2,1,1,1,1,0,0,0,0,0,0,0,0,40,13,1,0,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"99",1,"1_01_06_V02N_0",2018,1,0,"Old System",1,1,1,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,11,0,3,3,2,3,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,11,11,3,3,44,24,44,24,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,25,11,0,0,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"100",2,"1_01_06_V02N_0",2018,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,17,5,2,4,3,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,15,15,2,2,44,24,44,24,5,2,1,3,4,2,2,0,0,0,0,0,0,0,0,52,15,2,0,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"101",3,"1_01_06_V02N_0",2018,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,0,0,1,0,0,0,0,0,0,1,13,3,4,2,4,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,11,11,1,1,44,24,44,24,2,3,0,4,2,1,1,1,1,0,0,0,0,0,0,41,11,2,0,1,3.56,0,3.56,0
"102",3,"1_01_07_V01N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,1,"1_01","1_01_07","Bhiwani","Achina",1,"Santor","Neemli",3854,1,3,0,0,0,0,1,0,0,0,0,0,0,1,59,16,16,16,8,2,2,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,17,17,17,17,91,60,91,60,0,1,2,6,8,16,16,16,16,8,8,2,2,0,0,137,17,42,1,0,3.56,47.3587223587224,50.9187223587224,0.0392782832591517
"103",4,"1_01_07_V01N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,1,"1_01","1_01_07","Bhiwani","Achina",1,"Santor","Neemli",3854,1,3,0,0,0,0,1,0,0,0,0,0,0,1,46,12,11,8,9,5,5,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,15,15,15,15,91,60,91,60,3,3,5,4,2,9,9,8,8,7,7,5,5,0,0,102,17,29,1,0,3.56,118.396805896806,121.956805896806,0.0409981219435245
"104",5,"1_01_07_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_07","Bhiwani","Achina",1,"Santor","Neemli",3854,1,3,0,0,0,0,1,0,0,0,0,0,0,1,28,5,5,7,7,2,2,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,10,10,10,10,91,60,91,60,0,0,2,5,2,5,5,5,5,4,4,2,2,0,0,57,9,16,1,0,3.56,47.3587223587224,50.9187223587224,0.0392782832591517
"105",6,"1_01_07_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,1,"1_01","1_01_07","Bhiwani","Achina",1,"Santor","Neemli",3854,1,3,0,0,0,0,1,0,0,0,0,0,0,1,12,4,4,1,2,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,91,60,91,60,1,4,1,3,1,3,3,0,0,0,0,1,1,0,0,39,10,4,1,0,3.56,23.6793611793612,27.2393611793612,0.0367115804741296
"106",7,"1_01_07_V01N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,1,"1_01","1_01_07","Bhiwani","Achina",1,"Santor","Neemli",3854,1,3,0,0,0,0,1,0,0,0,0,0,0,1,47,12,11,9,8,7,6,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,18,18,18,18,91,60,91,60,3,4,7,4,3,9,9,7,7,6,6,4,4,0,0,113,21,26,1,0,3.56,165.755528255528,169.315528255528,0.0413429298075704
