"created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation"
4,"6_05_06_V04N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,12,3,2,3,3,1,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,7,7,7,7,66,38,65,38,1,1,1,2,2,2,2,1,1,1,1,1,1,0,0,34,7,5,1
5,"6_05_06_V04N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,27,7,6,5,6,3,3,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,12,12,12,12,66,38,65,38,2,2,3,3,2,5,5,4,4,3,3,3,3,0,0,69,12,15,1
6,"6_05_06_V04N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,17,6,6,2,2,1,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,15,15,15,15,66,38,65,38,1,4,1,0,0,5,5,2,2,2,2,2,2,0,0,66,6,11,1
7,"6_05_06_V04N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,12,1,2,4,1,4,4,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,9,9,9,9,66,38,65,38,0,1,4,0,3,1,1,1,1,1,1,1,1,0,0,31,8,4,1
8,"6_05_06_V04N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,13,3,3,1,4,2,2,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,18,18,17,17,66,38,65,38,1,3,2,4,1,2,2,0,0,0,0,0,0,0,0,52,11,2,1
9,"6_05_06_V04N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,11,3,3,2,1,2,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,13,13,8,8,66,38,65,38,2,3,2,1,2,1,1,0,0,0,0,0,0,0,0,34,10,1,1
10,"6_05_06_V04N_0",2017,1,1,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,20,6,5,6,2,2,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,21,21,11,11,66,38,65,38,2,4,2,2,5,4,4,1,1,0,0,0,0,0,0,74,15,5,1
11,"6_05_06_V04N_0",2017,1,1,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,18,3,3,4,4,3,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,11,11,4,4,66,38,65,38,0,1,3,3,3,3,3,2,2,2,2,1,1,0,0,49,10,8,0
12,"6_05_06_V04N_0",2017,1,1,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,15,5,6,1,2,1,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,12,12,3,3,66,38,65,38,0,6,1,2,1,5,5,0,0,0,0,0,0,0,0,53,10,5,0
1,"6_05_06_V04N_0",2018,1,0," New System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,16,3,3,5,2,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,14,14,1,1,66,38,65,38,0,3,0,1,5,3,3,0,0,0,0,0,0,0,0,48,9,3,0
2,"6_05_06_V04N_0",2018,1,0," New System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,14,2,2,1,4,5,3,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,13,13,6,6,66,38,65,38,0,2,5,4,1,2,2,0,0,0,0,0,0,0,0,45,12,2,0
3,"6_05_06_V04N_0",2018,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Kalan",3255,1,1,2,3,NA,0,1,0,0,0,0,0,0,1,19,4,4,3,6,2,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,19,18,7,7,66,38,65,38,0,3,2,5,2,4,4,1,1,1,1,1,1,0,0,83,12,7,0
1,"6_05_06_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,31,9,8,6,5,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,9,8,9,8,45,22,44,21,1,2,3,1,1,8,8,6,6,5,5,4,4,0,0,89,8,23,1
2,"6_05_06_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,2,45,22,44,21,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,11,2,2,1
3,"6_05_06_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,6,1,1,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,3,3,45,22,44,21,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,20,2,4,1
4,"6_05_06_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,10,3,2,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,3,3,45,22,44,21,1,0,1,1,0,2,2,2,2,2,2,1,1,0,0,30,3,7,1
5,"6_05_06_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,2,45,22,44,21,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,2,1,1
6,"6_05_06_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4,4,4,4,45,22,44,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1
7,"6_05_06_V05Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,7,2,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5,5,5,5,45,22,44,21,0,3,1,0,1,2,2,0,0,0,0,0,0,0,0,21,5,2,1
8,"6_05_06_V05Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,7,1,2,2,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8,7,7,6,45,22,44,21,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,26,7,0,1
9,"6_05_06_V05Y_0",2017,0,0,"Old System",1,0,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,8,1,1,2,3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,9,9,8,8,45,22,44,21,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,31,7,1,1
10,"6_05_06_V05Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,11,5,4,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,11,11,4,4,45,22,44,21,2,4,0,1,1,3,3,0,0,0,0,0,0,0,0,42,8,3,1
11,"6_05_06_V05Y_0",2017,0,1,"Old System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,14,4,5,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,12,12,3,3,45,22,44,21,0,4,0,1,4,4,4,1,1,0,0,0,0,0,0,53,9,5,0
12,"6_05_06_V05Y_0",2017,1,0," New System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,16,4,4,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,12,12,0,0,45,22,44,21,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0,47,12,4,0
1,"6_05_06_V05Y_0",2018,1,0," New System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,17,4,4,4,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15,15,1,1,45,22,44,21,0,2,0,5,3,4,4,2,2,1,1,0,0,0,0,68,10,7,0
2,"6_05_06_V05Y_0",2018,1,0," New System",1,0,0,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,14,2,2,3,5,2,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,10,10,2,2,45,22,44,21,0,1,2,5,2,2,2,1,1,1,1,0,0,0,0,41,10,4,0
3,"6_05_06_V05Y_0",2018,1,0," New System",1,1,1,TRUE,"6","6_05","6_05_06","Rewari","Dahina",1,"Motla Kalan","Motla Khurd",1695,1,1,2,3,0,0,1,1,1,0,0,0,0,0,16,3,2,3,4,4,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,13,13,5,5,45,22,44,21,1,0,4,3,1,2,2,2,2,2,2,1,1,0,0,52,9,7,0
1,"6_06_01_V01N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,1,1,103,72,103,72,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1,2,1
2,"6_06_01_V01N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,65,18,18,15,9,5,5,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,18,18,18,18,103,72,103,72,0,3,5,4,6,18,18,15,15,9,9,5,5,0,0,171,18,47,1
3,"6_06_01_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,33,8,8,7,8,2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,16,16,16,16,103,72,103,72,0,4,2,6,4,8,8,4,4,3,3,2,2,0,0,97,16,17,1
4,"6_06_01_V01N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,17,6,5,4,2,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,10,10,10,10,103,72,103,72,2,3,0,2,4,4,4,2,2,0,0,0,0,0,0,51,11,6,1
5,"6_06_01_V01N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,36,8,6,9,9,4,4,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,18,18,18,18,103,72,103,72,2,2,4,5,5,6,6,4,4,4,4,4,4,0,0,104,18,18,1
6,"6_06_01_V01N_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,39,10,10,7,5,7,6,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,15,15,15,15,103,72,103,72,1,4,7,1,3,9,9,6,6,4,4,4,4,0,0,103,16,23,1
7,"6_06_01_V01N_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,55,9,10,12,9,14,12,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,26,26,26,26,103,72,103,72,2,3,14,6,6,7,7,7,7,7,7,3,3,0,0,150,31,24,1
8,"6_06_01_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,29,8,6,4,7,4,4,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,18,18,16,16,103,72,103,72,3,4,4,5,2,5,5,2,2,2,2,2,2,0,0,80,18,11,1
9,"6_06_01_V01N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,22,4,6,6,3,3,3,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,13,13,11,11,103,72,103,72,0,4,3,2,4,4,4,2,2,2,2,1,1,0,0,65,13,9,1
10,"6_06_01_V01N_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,21,5,4,5,3,4,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,16,16,10,10,103,72,103,72,2,2,4,3,5,3,3,2,2,0,0,0,0,0,0,68,16,5,1
11,"6_06_01_V01N_0",2017,1,0,"Old System",0,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,23,5,6,4,4,4,3,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,15,15,7,7,103,72,103,72,0,4,4,4,4,5,5,2,2,0,0,0,0,0,0,53,16,7,0
12,"6_06_01_V01N_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,19,5,5,2,5,2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,15,15,5,5,103,72,103,72,3,4,2,5,1,2,2,1,1,1,1,0,0,0,0,61,15,4,0
1,"6_06_01_V01N_0",2018,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,22,6,5,5,3,3,3,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,17,17,8,8,103,72,103,72,2,2,3,2,4,4,4,3,3,1,1,1,1,0,0,78,13,9,0
2,"6_06_01_V01N_0",2018,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,20,2,2,4,5,7,7,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,19,19,11,11,103,72,103,72,0,1,7,4,3,2,2,1,1,1,1,1,1,0,0,76,15,5,0
3,"6_06_01_V01N_0",2018,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Aakera",3399,1,1,2,2,NA,0,1,0,0,0,0,0,0,1,22,7,5,3,4,3,3,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,23,23,10,10,103,72,103,72,4,4,3,4,3,3,3,1,1,0,0,0,0,0,0,91,18,4,0
1,"6_06_01_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,64,19,18,14,10,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,19,19,19,19,100,68,100,68,1,4,3,7,4,18,18,14,14,10,10,3,3,0,0,156,19,45,1
2,"6_06_01_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,23,6,6,4,5,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,12,12,12,12,100,68,100,68,1,5,1,4,2,5,5,2,2,2,2,1,1,0,0,65,13,10,1
3,"6_06_01_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,31,9,6,7,5,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,15,15,15,15,100,68,100,68,5,3,3,2,4,4,4,3,3,3,3,3,3,1,1,71,17,14,1
4,"6_06_01_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,38,11,10,7,7,4,4,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,15,15,15,15,100,68,100,68,3,4,4,4,2,8,8,6,6,5,5,2,2,0,0,110,17,21,1
5,"6_06_01_V02Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,28,6,7,8,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,16,16,16,16,100,68,100,68,1,4,3,2,6,5,5,3,3,2,2,2,2,0,0,62,16,12,1
6,"6_06_01_V02Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,24,2,4,6,7,5,5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,20,20,20,20,100,68,100,68,1,3,5,7,5,1,1,1,1,1,1,0,0,0,0,65,21,3,1
7,"6_06_01_V02Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,25,5,4,3,4,5,5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,14,14,14,14,100,68,100,68,1,3,4,3,2,4,4,1,1,1,1,1,1,0,0,48,13,7,1
8,"6_06_01_V02Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,15,5,5,3,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,12,12,11,11,100,68,100,68,1,5,0,2,3,4,4,0,0,0,0,0,0,0,0,56,11,4,1
9,"6_06_01_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,32,8,7,6,5,6,5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,19,19,15,15,100,68,100,68,2,4,6,4,4,6,6,3,3,2,2,1,1,0,0,77,20,12,1
10,"6_06_01_V02Y_0",2017,0,1,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,18,5,4,4,3,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,18,18,10,10,100,68,100,68,4,4,2,3,4,1,1,0,0,0,0,0,0,0,0,67,17,1,1
11,"6_06_01_V02Y_0",2017,0,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,21,3,6,5,4,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,17,17,7,7,100,68,100,68,0,5,3,4,4,3,3,1,1,1,1,0,0,0,0,71,16,5,0
12,"6_06_01_V02Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,25,8,4,7,4,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,23,23,6,6,100,68,100,68,5,3,2,4,7,3,3,1,1,0,0,0,0,0,0,86,21,4,0
1,"6_06_01_V02Y_0",2018,1,0,"Old System",1,0,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,25,7,7,4,4,3,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,20,20,4,4,100,68,100,68,2,6,3,4,4,5,5,1,1,0,0,0,0,0,0,87,19,6,0
2,"6_06_01_V02Y_0",2018,1,0," New System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,17,4,4,3,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,17,17,4,4,100,68,100,68,3,4,3,3,3,1,1,0,0,0,0,0,0,0,0,52,16,1,0
3,"6_06_01_V02Y_0",2018,1,0," New System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Gujar Ghatal",2183,1,1,2,2,4,0,1,1,1,0,0,0,0,0,24,2,5,6,7,4,4,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,24,24,10,10,100,68,100,68,0,3,4,6,5,2,2,2,2,1,1,1,1,0,0,92,18,6,0
1,"6_06_01_V03Y_0",2017,0,0,"Old System",1,1,0,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,56,20,15,11,6,4,4,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,20,20,20,20,153,97,153,97,5,4,4,2,5,15,15,11,11,6,6,4,4,0,0,139,20,36,1
2,"6_06_01_V03Y_0",2017,1,0,"Old System",1,1,1,TRUE,"6","6_06","6_06_01","Rewari","Dharuhera",1,"Aakera","Karan Kunj",4272,1,1,2,2,1,0,1,1,1,0,0,0,0,0,59,17,15,14,9,4,4,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,23,23,23,23,153,97,153,97,4,3,4,5,7,13,13,12,12,7,7,4,4,0,0,149,23,36,1
