"study_id","estimand_id","target","k","removal_fraction","direction","position","observation_id","model_row_position"
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",13,0.0205047318611987,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",14,0.0220820189274448,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",15,0.0236593059936909,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",16,0.0252365930599369,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",17,0.026813880126183,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",18,0.028391167192429,"Increase",367,1893,367
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",221,1511,221
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",20,1067,20
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",88,1214,88
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",439,2066,439
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",102,1240,102
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",313,1746,313
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",526,2240,526
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",249,1572,249
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",197,1466,197
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",170,1414,170
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",60,1157,60
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",600,2371,600
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",362,1878,362
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",336,1809,336
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",412,2005,412
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",188,1448,188
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",133,1310,133
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",367,1893,367
"03_WbHS","table5_fu1_selfesteem_all","treatment",19,0.0299684542586751,"Increase",18,1062,18
