"study_id","estimand_id","target","k","removal_fraction","direction","position","observation_id","model_row_position"
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",17,0.00644183402804092,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",18,0.0068207654414551,"Increase",13,13,13
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",13,13,13
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",19,0.00719969685486927,"Increase",2270,2558,2270
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",13,13,13
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",2270,2558,2270
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",20,0.00757862826828344,"Increase",1174,1323,1174
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",13,13,13
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",2270,2558,2270
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1174,1323,1174
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",21,0.00795755968169761,"Increase",1903,2146,1903
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",84,95,84
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1945,2193,1945
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1012,1130,1012
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1847,2079,1847
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1786,2009,1786
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1217,1373,1217
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1144,1285,1144
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",2235,2517,2235
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",2338,2631,2338
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",2326,2617,2326
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",459,504,459
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1763,1982,1763
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",491,537,491
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1052,1176,1052
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1938,2186,1938
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",2330,2621,2330
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",1645,1856,1645
"01_RSPitHUMM","table1_capital_mobile_disburse","treatment3",22,0.00833649109511178,"Increase",13,13,13
